FECHA,TMAX,TMIN,NOMBRE
14042022,20,4.6,BENITO JUAREZ AERO
14042022,20.2,13.7,BERNARDO DE IRIGOYEN AERO
14042022,20.6,5,BOLIVAR AERO
14042022,22.2,9.6,BUENOS AIRES OBSERVATORIO
14042022,21.2,5.7,CAMPO DE MAYO AERO
14042022,26,14.4,CATAMARCA AERO
14042022,23.5,8,CERES AERO
14042022,26.5,11.5,CHAMICAL AERO
14042022,22.3,-3.8,CHAPELCO AERO
14042022,26.6,9,CHEPES
14042022,25,11.5,CHILECITO AERO
14042022,24.9,4.2,CIPOLLETTI
14042022,24.7,13.1,COMODORO RIVADAVIA AERO
14042022,22,4.4,CONCORDIA AERO
14042022,25.5,4.8,CORDOBA AERO
14042022,26,7.9,CORDOBA OBSERVATORIO
14042022,20.1,3.9,CORONEL PRINGLES AERO
14042022,19.6,3.2,CORONEL SUAREZ AERO
14042022,21.5,10.4,CORRIENTES AERO
14042022,19.5,2.8,DOLORES AERO
14042022,20.5,-0.5,EL BOLSON AERO
14042022,18.4,7.5,EL CALAFATE AERO
14042022,21.1,5.4,EL PALOMAR AERO
14042022,24.8,4.8,ESCUELA DE AVIACION MILITAR AERO
14042022,24.1,0.8,ESQUEL AERO
14042022,20.6,6.2,EZEIZA AERO
14042022,22.3,12.1,FORMOSA AERO
14042022,22.5,4.8,GENERAL PICO AERO
14042022,20,12,GOBERNADOR GREGORES AERO
14042022,21.2,6.4,GUALEGUAYCHU AERO
14042022,23.8,15.7,IGUAZU AERO
14042022,22.2,12.5,ITUZAINGO
14042022,,,JACHAL
14042022,18.4,14,JUJUY AERO
14042022,16.4,12.5,JUJUY U N
14042022,22.6,6.1,JUNIN AERO
14042022,21.2,7.5,LA PLATA AERO
14042022,17.4,5,LA QUIACA OBSERVATORIO
14042022,25.8,14.3,LA RIOJA AERO
14042022,23.9,5.9,LABOULAYE AERO
14042022,20,5,LAS FLORES
14042022,25.2,12.6,LAS LOMITAS
14042022,21.2,2.6,MALARGUE AERO
14042022,22.6,-1.3,MAQUINCHAO
14042022,17.4,4,MAR DEL PLATA AERO
14042022,26,3.8,MARCOS JUAREZ AERO
14042022,22,,MARIANO MORENO AERO
14042022,25.4,7.6,MENDOZA AERO
14042022,23.6,8.5,MENDOZA OBSERVATORIO
14042022,22,8.5,MERCEDES AERO (CTES)
14042022,,7,MERLO AERO
14042022,22.7,14.2,METAN
14042022,22.6,9.4,MONTE CASEROS AERO
14042022,21,6.5,MORON AERO
14042022,24.7,3.2,NEUQUEN AERO
14042022,21.9,7.6,NUEVE DE JULIO
14042022,23,12,OBERA
14042022,19.9,5.5,OLAVARRIA AERO
14042022,25.3,17.6,ORAN AERO
14042022,23.6,9,PARANA AERO
14042022,25.3,8,PASO DE INDIOS
14042022,22,9.5,PASO DE LOS LIBRES AERO
14042022,21.2,7.8,PEHUAJO AERO
14042022,19.5,5.3,PERITO MORENO AERO
14042022,18.8,5,PIGUE AERO
14042022,24.9,6.6,PILAR OBSERVATORIO
14042022,23.3,12.8,POSADAS AERO
14042022,22.4,9.4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
14042022,22.5,10,PUERTO DESEADO AERO
14042022,27.8,6.2,PUERTO MADRYN AERO
14042022,20.2,6,PUNTA INDIO B.A.
14042022,24.5,6.5,RAFAELA AERO
14042022,22.8,9,RECONQUISTA AERO
14042022,22.5,11.3,RESISTENCIA AERO
14042022,22.6,5.4,RIO COLORADO
14042022,26,5.2,RIO CUARTO AERO
14042022,17.5,5.7,RIO GALLEGOS AERO
14042022,15,3.9,RIO GRANDE B.A.
14042022,28.5,16,RIVADAVIA
14042022,24.5,3.8,ROSARIO AERO
14042022,17.2,12,SALTA AERO
14042022,24,2.8,SAN ANTONIO OESTE AERO
14042022,21,8.8,SAN FERNANDO AERO
14042022,26.5,8.2,SAN JUAN AERO
14042022,19.4,12.3,SAN JULIAN AERO
14042022,25.9,9.1,SAN LUIS AERO
14042022,26.2,7.6,SAN MARTIN (MZA)
14042022,25,4.9,SAN RAFAEL AERO
14042022,20.6,9.3,SANTA CRUZ AERO
14042022,21.7,4.3,SANTA ROSA AERO
14042022,25.1,4.1,SANTA ROSA DE CONLARA AERO
14042022,25.5,9.8,SANTIAGO DEL ESTERO AERO
14042022,24.4,6.1,SAUCE VIEJO AERO
14042022,24.3,6.5,SUNCHALES AERO
14042022,20.5,3,TANDIL AERO
14042022,23.6,16.4,TARTAGAL AERO
14042022,25.2,12,TERMAS DE RIO HONDO AERO
14042022,25,12,TINOGASTA
14042022,29.2,6.5,TRELEW AERO
14042022,21.9,7,TRENQUE LAUQUEN
14042022,21.6,6.3,TRES ARROYOS
14042022,22.8,15.8,TUCUMAN AERO
14042022,12,6,USHUAIA AERO
14042022,22.6,2,USPALLATA
14042022,25.1,4.2,VENADO TUERTO AERO
14042022,22.9,2,VICTORICA
14042022,22.7,4.8,VIEDMA AERO
14042022,24.7,3.3,VILLA DE MARIA DEL RIO SECO
14042022,24.8,8.7,VILLA DOLORES AERO
14042022,17.2,1.8,VILLA GESELL AERO
14042022,26,0.3,VILLA REYNOLDS AERO
13042022,21.2,11.3,AEROPARQUE AERO
13042022,20.7,3.3,AZUL AERO
13042022,19.5,6,BAHIA BLANCA AERO
13042022,19.6,-1.1,BARILOCHE AERO
13042022,-19.8,-25.1,BASE BELGRANO II
13042022,1.5,-3.5,BASE CARLINI (EX JUBANY)
13042022,0.9,-10.7,BASE ESPERANZA
13042022,-7.1,-13.8,BASE MARAMBIO
13042022,3.1,0.5,BASE ORCADAS
13042022,1.9,-3.2,BASE SAN MARTIN
13042022,19,3.4,BENITO JUAREZ AERO
13042022,23,18,BERNARDO DE IRIGOYEN AERO
13042022,22.3,4.5,BOLIVAR AERO
13042022,21.5,9.1,BUENOS AIRES OBSERVATORIO
13042022,19.7,6.4,CAMPO DE MAYO AERO
13042022,25,15.3,CATAMARCA AERO
13042022,23,11,CERES AERO
13042022,26.1,8.8,CHAMICAL AERO
13042022,19.9,0.7,CHAPELCO AERO
13042022,26.2,11,CHEPES
13042022,24.3,15,CHILECITO AERO
13042022,22.5,8.2,CIPOLLETTI
13042022,21.5,10.2,COMODORO RIVADAVIA AERO
13042022,22,12.4,CONCORDIA AERO
13042022,23.2,5.9,CORDOBA AERO
13042022,24.7,8.2,CORDOBA OBSERVATORIO
13042022,17.5,4.1,CORONEL PRINGLES AERO
13042022,20.2,3.2,CORONEL SUAREZ AERO
13042022,24,16.5,CORRIENTES AERO
13042022,20.2,4,DOLORES AERO
13042022,17.6,-1,EL BOLSON AERO
13042022,19.3,9,EL CALAFATE AERO
13042022,20.5,5.7,EL PALOMAR AERO
13042022,,5.5,EL TREBOL
13042022,23.4,5.9,ESCUELA DE AVIACION MILITAR AERO
13042022,17.8,3.1,ESQUEL AERO
13042022,20.4,6.8,EZEIZA AERO
13042022,26,18.3,FORMOSA AERO
13042022,23,3.5,GENERAL PICO AERO
13042022,21.7,9.2,GOBERNADOR GREGORES AERO
13042022,19,8.1,GUALEGUAYCHU AERO
13042022,26,20.4,IGUAZU AERO
13042022,25,18,ITUZAINGO
13042022,23.5,7.9,JACHAL
13042022,20.3,15.3,JUJUY AERO
13042022,18.9,13.5,JUJUY U N
13042022,21.5,2.4,JUNIN AERO
13042022,20.2,6.1,LA PLATA AERO
13042022,19.7,-5.8,LA QUIACA OBSERVATORIO
13042022,25.5,15.5,LA RIOJA AERO
13042022,24.5,5.3,LABOULAYE AERO
13042022,20,4.5,LAS FLORES
13042022,28.2,19.8,LAS LOMITAS
13042022,20,-1.4,MALARGUE AERO
13042022,17.2,2.2,MAQUINCHAO
13042022,20.9,5.6,MAR DEL PLATA AERO
13042022,23.6,3.7,MARCOS JUAREZ AERO
13042022,20,,MARIANO MORENO AERO
13042022,24.6,9,MENDOZA AERO
13042022,23.3,7.9,MENDOZA OBSERVATORIO
13042022,23,14.5,MERCEDES AERO (CTES)
13042022,,6.8,MERLO AERO
13042022,17.4,14.5,METAN
13042022,22.7,14.1,MONTE CASEROS AERO
13042022,20.7,7.2,MORON AERO
13042022,21.4,7.8,NEUQUEN AERO
13042022,22.3,5.1,NUEVE DE JULIO
13042022,27,18,OBERA
13042022,20.6,3.2,OLAVARRIA AERO
13042022,22.5,19.1,ORAN AERO
13042022,21.6,10.1,PARANA AERO
13042022,19.8,6.6,PASO DE INDIOS
13042022,23.3,14.6,PASO DE LOS LIBRES AERO
13042022,21.7,6.7,PEHUAJO AERO
13042022,17.3,10.8,PERITO MORENO AERO
13042022,17.9,2.8,PIGUE AERO
13042022,23.8,6.9,PILAR OBSERVATORIO
13042022,27.5,18.3,POSADAS AERO
13042022,24.9,16,PRESIDENCIA ROQUE SAENZ PEÑA AERO
13042022,18.5,4,PUERTO DESEADO AERO
13042022,20.8,6.6,PUERTO MADRYN AERO
13042022,20.3,5,PUNTA INDIO B.A.
13042022,22.5,8.5,RAFAELA AERO
13042022,22.4,13.3,RECONQUISTA AERO
13042022,25,16.7,RESISTENCIA AERO
13042022,20.6,5.8,RIO COLORADO
13042022,23.2,5,RIO CUARTO AERO
13042022,20.3,3.4,RIO GALLEGOS AERO
13042022,16.9,2.1,RIO GRANDE B.A.
13042022,28,20,RIVADAVIA
13042022,21.7,5.4,ROSARIO AERO
13042022,18.6,13.8,SALTA AERO
13042022,19.5,4,SAN ANTONIO OESTE AERO
13042022,20.6,7.3,SAN FERNANDO AERO
13042022,25.5,8.5,SAN JUAN AERO
13042022,23.9,2.9,SAN JULIAN AERO
13042022,24.6,7,SAN LUIS AERO
13042022,25.1,7.7,SAN MARTIN (MZA)
13042022,24,4.3,SAN RAFAEL AERO
13042022,23,3.4,SANTA CRUZ AERO
13042022,20.7,3.6,SANTA ROSA AERO
13042022,23.8,0.8,SANTA ROSA DE CONLARA AERO
13042022,23.2,13.5,SANTIAGO DEL ESTERO AERO
13042022,22.4,7,SAUCE VIEJO AERO
13042022,22.8,7.9,SUNCHALES AERO
13042022,20.2,1.8,TANDIL AERO
13042022,22.4,18.8,TARTAGAL AERO
13042022,22.7,14,TERMAS DE RIO HONDO AERO
13042022,24.5,14,TINOGASTA
13042022,20.6,7.5,TRELEW AERO
13042022,23,6.3,TRENQUE LAUQUEN
13042022,20,5.7,TRES ARROYOS
13042022,21.5,12.7,TUCUMAN AERO
13042022,14.4,2.5,USHUAIA AERO
13042022,20.9,1.2,USPALLATA
13042022,22.4,5,VENADO TUERTO AERO
13042022,21.5,4.3,VICTORICA
13042022,18.2,5.7,VIEDMA AERO
13042022,24.3,7.7,VILLA DE MARIA DEL RIO SECO
13042022,24.8,5.5,VILLA DOLORES AERO
13042022,20,4.1,VILLA GESELL AERO
13042022,25.6,0.2,VILLA REYNOLDS AERO
12042022,22.6,13.1,AEROPARQUE AERO
12042022,18,6.1,AZUL AERO
12042022,15.8,9.1,BAHIA BLANCA AERO
12042022,13.9,-0.4,BARILOCHE AERO
12042022,-14.3,-26.4,BASE BELGRANO II
12042022,3.7,0.5,BASE CARLINI (EX JUBANY)
12042022,1.5,-1.2,BASE ESPERANZA
12042022,-0.3,-7,BASE MARAMBIO
12042022,1.9,0,BASE ORCADAS
12042022,1.3,-5,BASE SAN MARTIN
12042022,16.4,5.6,BENITO JUAREZ AERO
12042022,19.8,16,BERNARDO DE IRIGOYEN AERO
12042022,19.3,7,BOLIVAR AERO
12042022,23.2,11.7,BUENOS AIRES OBSERVATORIO
12042022,21.6,9.9,CAMPO DE MAYO AERO
12042022,28.7,17.4,CATAMARCA AERO
12042022,23.6,15.1,CERES AERO
12042022,27,16.3,CHAMICAL AERO
12042022,14.5,3.4,CHAPELCO AERO
12042022,24.5,11.5,CHEPES
12042022,26,11,CHILECITO AERO
12042022,19.5,8.7,CIPOLLETTI
12042022,18.2,5.6,COMODORO RIVADAVIA AERO
12042022,24.2,14.9,CONCORDIA AERO
12042022,17.2,11,CORDOBA AERO
12042022,17.3,13.4,CORDOBA OBSERVATORIO
12042022,16.1,6.6,CORONEL PRINGLES AERO
12042022,15.7,5.5,CORONEL SUAREZ AERO
12042022,25.6,17,CORRIENTES AERO
12042022,19.8,7.6,DOLORES AERO
12042022,17.2,-1,EL BOLSON AERO
12042022,16.9,0.6,EL CALAFATE AERO
12042022,21.5,7.5,EL PALOMAR AERO
12042022,,7.3,EL TREBOL
12042022,17.4,12.1,ESCUELA DE AVIACION MILITAR AERO
12042022,14.2,2.2,ESQUEL AERO
12042022,21.3,10.1,EZEIZA AERO
12042022,25.7,17.9,FORMOSA AERO
12042022,20.2,7.8,GENERAL PICO AERO
12042022,17.2,2,GOBERNADOR GREGORES AERO
12042022,22.8,11.9,GUALEGUAYCHU AERO
12042022,22.4,19.4,IGUAZU AERO
12042022,25.6,17.5,ITUZAINGO
12042022,21.5,4.9,JACHAL
12042022,25.7,18.4,JUJUY AERO
12042022,24.1,17.5,JUJUY U N
12042022,20.3,2.9,JUNIN AERO
12042022,21.5,11.2,LA PLATA AERO
12042022,19,-2.5,LA QUIACA OBSERVATORIO
12042022,23.9,18.1,LA RIOJA AERO
12042022,20.4,6.9,LABOULAYE AERO
12042022,17.5,6.3,LAS FLORES
12042022,25.5,18.6,LAS LOMITAS
12042022,19.5,1.8,MALARGUE AERO
12042022,14.5,0.2,MAQUINCHAO
12042022,20.6,5.4,MAR DEL PLATA AERO
12042022,22,4.6,MARCOS JUAREZ AERO
12042022,20.6,,MARIANO MORENO AERO
12042022,23,10.6,MENDOZA AERO
12042022,22.4,9.7,MENDOZA OBSERVATORIO
12042022,26.4,17,MERCEDES AERO (CTES)
12042022,,8.6,MERLO AERO
12042022,21.6,16.5,METAN
12042022,25.4,16.9,MONTE CASEROS AERO
12042022,21.2,10.3,MORON AERO
12042022,20.4,8,NEUQUEN AERO
12042022,20.1,9,NUEVE DE JULIO
12042022,26,17,OBERA
12042022,17.6,4.8,OLAVARRIA AERO
12042022,26,20.7,ORAN AERO
12042022,23.2,12.2,PARANA AERO
12042022,16.9,3,PASO DE INDIOS
12042022,26.1,17.5,PASO DE LOS LIBRES AERO
12042022,19.3,10,PEHUAJO AERO
12042022,12.7,6.2,PERITO MORENO AERO
12042022,14.4,8.2,PIGUE AERO
12042022,18.5,11.5,PILAR OBSERVATORIO
12042022,27.4,17.8,POSADAS AERO
12042022,25.5,17.1,PRESIDENCIA ROQUE SAENZ PEÑA AERO
12042022,17.2,3.6,PUERTO DESEADO AERO
12042022,18.4,6.8,PUERTO MADRYN AERO
12042022,22.5,9.5,PUNTA INDIO B.A.
12042022,23.5,11.5,RAFAELA AERO
12042022,25.1,17.8,RECONQUISTA AERO
12042022,26.5,16.5,RESISTENCIA AERO
12042022,17.2,10,RIO COLORADO
12042022,15,9,RIO CUARTO AERO
12042022,16,0.6,RIO GALLEGOS AERO
12042022,12.1,2.8,RIO GRANDE B.A.
12042022,29,20,RIVADAVIA
12042022,23.1,8.2,ROSARIO AERO
12042022,24.5,17.3,SALTA AERO
12042022,19,4.5,SAN ANTONIO OESTE AERO
12042022,22.2,11.3,SAN FERNANDO AERO
12042022,24.1,9.5,SAN JUAN AERO
12042022,20.3,1.9,SAN JULIAN AERO
12042022,21.6,11.9,SAN LUIS AERO
12042022,23.7,10.1,SAN MARTIN (MZA)
12042022,20.6,4.3,SAN RAFAEL AERO
12042022,18,-0.2,SANTA CRUZ AERO
12042022,17.8,6.4,SANTA ROSA AERO
12042022,20.4,9.1,SANTA ROSA DE CONLARA AERO
12042022,26.2,18.2,SANTIAGO DEL ESTERO AERO
12042022,23.9,10,SAUCE VIEJO AERO
12042022,23.5,11.6,SUNCHALES AERO
12042022,18.4,3.5,TANDIL AERO
12042022,25,19.6,TARTAGAL AERO
12042022,25.2,18.5,TERMAS DE RIO HONDO AERO
12042022,29,11,TINOGASTA
12042022,18.4,5.7,TRELEW AERO
12042022,19.9,9.3,TRENQUE LAUQUEN
12042022,16.8,6.4,TRES ARROYOS
12042022,23.7,16.4,TUCUMAN AERO
12042022,9.4,3.5,USHUAIA AERO
12042022,20,2,USPALLATA
12042022,19.2,6.4,VENADO TUERTO AERO
12042022,,,VICTORICA
12042022,14.8,8,VIEDMA AERO
12042022,20.7,13.4,VILLA DE MARIA DEL RIO SECO
12042022,20.5,10.4,VILLA DOLORES AERO
12042022,20.5,6.5,VILLA GESELL AERO
12042022,19.4,4.6,VILLA REYNOLDS AERO
11042022,24.7,17,AEROPARQUE AERO
11042022,16.9,11.4,AZUL AERO
11042022,17,11,BAHIA BLANCA AERO
11042022,10,5.3,BARILOCHE AERO
11042022,-12.9,-17.5,BASE BELGRANO II
11042022,1.9,-0.1,BASE CARLINI (EX JUBANY)
11042022,1.5,-6.8,BASE ESPERANZA
11042022,-1.7,-12.2,BASE MARAMBIO
11042022,2.2,0.5,BASE ORCADAS
11042022,0.3,-5,BASE SAN MARTIN
11042022,16.4,8.5,BENITO JUAREZ AERO
11042022,20.3,15.4,BERNARDO DE IRIGOYEN AERO
11042022,20.1,11.3,BOLIVAR AERO
11042022,25.2,16.9,BUENOS AIRES OBSERVATORIO
11042022,23.7,15.5,CAMPO DE MAYO AERO
11042022,28,17.8,CATAMARCA AERO
11042022,25.4,19.9,CERES AERO
11042022,25.5,17.5,CHAMICAL AERO
11042022,9.5,4.5,CHAPELCO AERO
11042022,23,15.5,CHEPES
11042022,24,16.2,CHILECITO AERO
11042022,17.6,8.2,CIPOLLETTI
11042022,15.1,8.4,COMODORO RIVADAVIA AERO
11042022,26.7,18.9,CONCORDIA AERO
11042022,21.6,14,CORDOBA AERO
11042022,23.3,16.9,CORDOBA OBSERVATORIO
11042022,16.7,7.8,CORONEL PRINGLES AERO
11042022,17.7,10.4,CORONEL SUAREZ AERO
11042022,22.4,18.8,CORRIENTES AERO
11042022,23.2,12.9,DOLORES AERO
11042022,14.5,5.5,EL BOLSON AERO
11042022,14.9,0.5,EL CALAFATE AERO
11042022,24,16,EL PALOMAR AERO
11042022,,,EL TREBOL
11042022,22.7,15,ESCUELA DE AVIACION MILITAR AERO
11042022,13.2,3.8,ESQUEL AERO
11042022,22.9,14.4,EZEIZA AERO
11042022,26.4,19,FORMOSA AERO
11042022,21.5,10.2,GENERAL PICO AERO
11042022,14.2,7,GOBERNADOR GREGORES AERO
11042022,24.8,17,GUALEGUAYCHU AERO
11042022,22.9,17.9,IGUAZU AERO
11042022,21.5,19,ITUZAINGO
11042022,20.5,13.1,JACHAL
11042022,29.6,15.4,JUJUY AERO
11042022,26.9,14.2,JUJUY U N
11042022,20.6,13.7,JUNIN AERO
11042022,24.3,16.6,LA PLATA AERO
11042022,20.5,2.8,LA QUIACA OBSERVATORIO
11042022,25.6,18.9,LA RIOJA AERO
11042022,22.1,12.7,LABOULAYE AERO
11042022,20.5,12.9,LAS FLORES
11042022,32.5,23.2,LAS LOMITAS
11042022,18.4,-0.8,MALARGUE AERO
11042022,11.5,1,MAQUINCHAO
11042022,21.4,13.3,MAR DEL PLATA AERO
11042022,22.8,14.6,MARCOS JUAREZ AERO
11042022,24,,MARIANO MORENO AERO
11042022,19.4,12.4,MENDOZA AERO
11042022,18.9,11.3,MENDOZA OBSERVATORIO
11042022,22.5,19,MERCEDES AERO (CTES)
11042022,,15.6,MERLO AERO
11042022,26.5,17.5,METAN
11042022,26.2,18.5,MONTE CASEROS AERO
11042022,24,15.4,MORON AERO
11042022,17.9,6.4,NEUQUEN AERO
11042022,20,13.6,NUEVE DE JULIO
11042022,19.5,15,OBERA
11042022,17.1,10.9,OLAVARRIA AERO
11042022,32.7,22.1,ORAN AERO
11042022,23.7,16.3,PARANA AERO
11042022,14,4.4,PASO DE INDIOS
11042022,23.6,18.5,PASO DE LOS LIBRES AERO
11042022,20.5,14.2,PEHUAJO AERO
11042022,15,8.4,PERITO MORENO AERO
11042022,16.5,10.1,PIGUE AERO
11042022,23.7,15.4,PILAR OBSERVATORIO
11042022,20.8,19,POSADAS AERO
11042022,23.2,19.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
11042022,15.6,5,PUERTO DESEADO AERO
11042022,18.4,3.4,PUERTO MADRYN AERO
11042022,25.6,16.7,PUNTA INDIO B.A.
11042022,23,17,RAFAELA AERO
11042022,27.4,18.8,RECONQUISTA AERO
11042022,21.5,18.9,RESISTENCIA AERO
11042022,18,9,RIO COLORADO
11042022,17.8,11.2,RIO CUARTO AERO
11042022,12.2,5,RIO GALLEGOS AERO
11042022,10,4.2,RIO GRANDE B.A.
11042022,32.5,24,RIVADAVIA
11042022,24.1,15.4,ROSARIO AERO
11042022,27.5,13,SALTA AERO
11042022,18.2,5.4,SAN ANTONIO OESTE AERO
11042022,24.2,16.7,SAN FERNANDO AERO
11042022,21.4,12.5,SAN JUAN AERO
11042022,15.2,5.7,SAN JULIAN AERO
11042022,20.5,10.4,SAN LUIS AERO
11042022,20.5,10.8,SAN MARTIN (MZA)
11042022,20.5,5.9,SAN RAFAEL AERO
11042022,15,5.6,SANTA CRUZ AERO
11042022,19.4,10.2,SANTA ROSA AERO
11042022,22,14,SANTA ROSA DE CONLARA AERO
11042022,25.4,20.9,SANTIAGO DEL ESTERO AERO
11042022,24,16.4,SAUCE VIEJO AERO
11042022,23.6,16.3,SUNCHALES AERO
11042022,18.5,10,TANDIL AERO
11042022,31,22.8,TARTAGAL AERO
11042022,25.2,20,TERMAS DE RIO HONDO AERO
11042022,28,10,TINOGASTA
11042022,19,3.5,TRELEW AERO
11042022,21.1,12,TRENQUE LAUQUEN
11042022,18.2,10,TRES ARROYOS
11042022,26,17.7,TUCUMAN AERO
11042022,8,4.5,USHUAIA AERO
11042022,22.7,-3.2,USPALLATA
11042022,21.1,15.2,VENADO TUERTO AERO
11042022,18.7,5.9,VICTORICA
11042022,18.9,9,VIEDMA AERO
11042022,23.3,16.9,VILLA DE MARIA DEL RIO SECO
11042022,25,16.3,VILLA DOLORES AERO
11042022,22,13.5,VILLA GESELL AERO
11042022,19.5,9.6,VILLA REYNOLDS AERO
10042022,25.6,19.6,AEROPARQUE AERO
10042022,18.4,14.6,AZUL AERO
10042022,21.8,15.5,BAHIA BLANCA AERO
10042022,12,-1.2,BARILOCHE AERO
10042022,-8.3,-15.4,BASE BELGRANO II
10042022,1.8,-0.8,BASE CARLINI (EX JUBANY)
10042022,4,-4.9,BASE ESPERANZA
10042022,-5.1,-11.2,BASE MARAMBIO
10042022,2.9,1,BASE ORCADAS
10042022,1.5,-2.6,BASE SAN MARTIN
10042022,18.2,12.5,BENITO JUAREZ AERO
10042022,22.6,16.8,BERNARDO DE IRIGOYEN AERO
10042022,19.2,15.1,BOLIVAR AERO
10042022,26.6,19,BUENOS AIRES OBSERVATORIO
10042022,27.8,17,CAMPO DE MAYO AERO
10042022,33.3,17.2,CATAMARCA AERO
10042022,27.9,19.5,CERES AERO
10042022,29.7,20.8,CHAMICAL AERO
10042022,11,1,CHAPELCO AERO
10042022,28.5,18,CHEPES
10042022,30.8,16.7,CHILECITO AERO
10042022,18.6,8.6,CIPOLLETTI
10042022,15.7,9.1,COMODORO RIVADAVIA AERO
10042022,26,17.4,CONCORDIA AERO
10042022,28.2,18.5,CORDOBA AERO
10042022,28.7,16,CORDOBA OBSERVATORIO
10042022,18.6,9.5,CORONEL PRINGLES AERO
10042022,19,13.5,CORONEL SUAREZ AERO
10042022,24.4,19.4,CORRIENTES AERO
10042022,27.5,15.1,DOLORES AERO
10042022,15.5,1.3,EL BOLSON AERO
10042022,14.9,-1.8,EL CALAFATE AERO
10042022,27.2,15,EL PALOMAR AERO
10042022,,,EL TREBOL
10042022,27.2,16.5,ESCUELA DE AVIACION MILITAR AERO
10042022,10.5,3.1,ESQUEL AERO
10042022,27.6,15.2,EZEIZA AERO
10042022,28.5,21.6,FORMOSA AERO
10042022,23.3,14.3,GENERAL PICO AERO
10042022,15,6,GOBERNADOR GREGORES AERO
10042022,26.9,17.3,GUALEGUAYCHU AERO
10042022,25.8,19,IGUAZU AERO
10042022,22.4,19,ITUZAINGO
10042022,27.2,9.1,JACHAL
10042022,29.6,18.1,JUJUY AERO
10042022,27.4,15.2,JUJUY U N
10042022,27.2,13.4,JUNIN AERO
10042022,26.8,14.5,LA PLATA AERO
10042022,23,2.4,LA QUIACA OBSERVATORIO
10042022,30,19.5,LA RIOJA AERO
10042022,22.4,16.7,LABOULAYE AERO
10042022,23.2,15.5,LAS FLORES
10042022,36.3,22.8,LAS LOMITAS
10042022,18,7.8,MALARGUE AERO
10042022,13.5,-0.4,MAQUINCHAO
10042022,22.3,17,MAR DEL PLATA AERO
10042022,28.1,17.1,MARCOS JUAREZ AERO
10042022,27.5,,MARIANO MORENO AERO
10042022,24.7,15.2,MENDOZA AERO
10042022,21.7,15.3,MENDOZA OBSERVATORIO
10042022,22.6,19,MERCEDES AERO (CTES)
10042022,,16.3,MERLO AERO
10042022,25.6,19.4,METAN
10042022,24.9,17.6,MONTE CASEROS AERO
10042022,27.2,16.9,MORON AERO
10042022,18.5,8,NEUQUEN AERO
10042022,22.3,14.1,NUEVE DE JULIO
10042022,,,OBERA
10042022,17.6,14.9,OLAVARRIA AERO
10042022,28.5,22.1,ORAN AERO
10042022,28,18,PARANA AERO
10042022,11.4,4.9,PASO DE INDIOS
10042022,23.6,18.3,PASO DE LOS LIBRES AERO
10042022,21.2,15.6,PEHUAJO AERO
10042022,15.9,4.2,PERITO MORENO AERO
10042022,18.9,12.6,PIGUE AERO
10042022,28.6,19.1,PILAR OBSERVATORIO
10042022,23.6,19.1,POSADAS AERO
10042022,26.2,21.8,PRESIDENCIA ROQUE SAENZ PEÑA AERO
10042022,12.8,7.3,PUERTO DESEADO AERO
10042022,18.4,5.8,PUERTO MADRYN AERO
10042022,26,11,PUNTA INDIO B.A.
10042022,26,17.8,RAFAELA AERO
10042022,24.6,20.4,RECONQUISTA AERO
10042022,24,20.5,RESISTENCIA AERO
10042022,20.8,13,RIO COLORADO
10042022,26.5,16.2,RIO CUARTO AERO
10042022,15,1.6,RIO GALLEGOS AERO
10042022,9.5,2.5,RIO GRANDE B.A.
10042022,33,22.4,RIVADAVIA
10042022,28.6,16.8,ROSARIO AERO
10042022,28.2,15,SALTA AERO
10042022,19.6,7.2,SAN ANTONIO OESTE AERO
10042022,27.4,18.2,SAN FERNANDO AERO
10042022,25.9,16,SAN JUAN AERO
10042022,14.7,2.4,SAN JULIAN AERO
10042022,23.6,16.5,SAN LUIS AERO
10042022,24.8,15.1,SAN MARTIN (MZA)
10042022,22,11,SAN RAFAEL AERO
10042022,13,2.3,SANTA CRUZ AERO
10042022,23.9,14.1,SANTA ROSA AERO
10042022,30,13.2,SANTA ROSA DE CONLARA AERO
10042022,27,22,SANTIAGO DEL ESTERO AERO
10042022,28.9,19.6,SAUCE VIEJO AERO
10042022,27.2,18,SUNCHALES AERO
10042022,20.5,14,TANDIL AERO
10042022,27.6,22,TARTAGAL AERO
10042022,25.2,21.8,TERMAS DE RIO HONDO AERO
10042022,33,13.8,TINOGASTA
10042022,19,8.9,TRELEW AERO
10042022,,,TRENQUE LAUQUEN
10042022,21.7,14,TRES ARROYOS
10042022,28.1,20.2,TUCUMAN AERO
10042022,9.5,5,USHUAIA AERO
10042022,24,6.5,USPALLATA
10042022,27.2,17.2,VENADO TUERTO AERO
10042022,23.8,13.7,VICTORICA
10042022,19.6,14,VIEDMA AERO
10042022,27.5,18.9,VILLA DE MARIA DEL RIO SECO
10042022,30,18,VILLA DOLORES AERO
10042022,23.1,16.3,VILLA GESELL AERO
10042022,25,14.2,VILLA REYNOLDS AERO
9042022,22.2,17.4,AEROPARQUE AERO
9042022,22.9,8.6,AZUL AERO
9042022,21.2,13.8,BAHIA BLANCA AERO
9042022,14.6,4.8,BARILOCHE AERO
9042022,-8.3,-17,BASE BELGRANO II
