indice_tiempo,cer_diario,uva_diario,uvi_diario
2021-08-26,34.09073271848368,86.01,88.52
2021-08-27,34.12325406675344,86.09,88.64
2021-08-28,34.155806439234446,86.17,88.75
2021-08-29,34.18838986552269,86.17,88.75
2021-08-30,34.2210043752424,86.17,88.75
2021-08-31,34.25364999804607,86.42,89.1
2021-09-01,34.286326763614476,86.5,89.21
2021-09-02,34.319034701656705,86.58,89.33
2021-09-03,34.351773841910195,86.67,89.45
2021-09-04,34.384544214140746,86.75,89.56
2021-09-05,34.41734584814255,86.75,89.56
2021-09-06,34.45017877373824,86.75,89.56
2021-09-07,34.483043020778865,87.0,89.91
2021-09-08,34.51593861914399,87.08,90.03
2021-09-09,34.54886559874165,87.16,90.14
2021-09-10,34.581823989508436,87.25,90.26
2021-09-11,34.614813821409484,87.33,90.38
2021-09-12,34.64783512443852,87.33,90.38
2021-09-13,34.680887928617885,87.33,90.38
2021-09-14,34.713972263998556,87.58,90.73
2021-09-15,34.747088160660184,87.66,90.85
2021-09-16,34.77569981353904,87.75,90.97
2021-09-17,34.80433502599436,87.82,91.08
2021-09-18,34.83299381742572,87.89,91.2
2021-09-19,34.86167620724864,87.89,91.2
2021-09-20,34.890382214894665,87.89,91.2
2021-09-21,34.91911185981131,88.11,91.5
2021-09-22,34.947865161462126,88.18,91.56
2021-09-23,34.97664213932667,88.25,91.62
2021-09-24,35.00544281290056,88.33,91.68
2021-09-25,35.03426720169546,88.4,91.74
2021-09-26,35.06311532523908,88.4,91.74
2021-09-27,35.09198720307525,88.4,91.74
2021-09-28,35.120882854763856,88.62,91.92
2021-09-29,35.1498022998809,88.69,91.98
2021-09-30,35.17874555801852,88.76,92.04
2021-10-01,35.20771264878497,88.84,92.1
2021-10-02,35.23670359180465,88.91,92.17
2021-10-03,35.26571840671813,88.91,92.17
2021-10-04,35.294757113182136,88.91,92.17
2021-10-05,35.3238197308696,89.13,92.35
2021-10-06,35.35290627946964,89.2,92.41
2021-10-07,35.38201677868759,89.28,92.47
2021-10-08,35.41115124824501,89.35,92.53
2021-10-09,35.4403097078797,89.35,92.53
2021-10-10,35.4694921773457,89.35,92.53
2021-10-11,35.49869867641334,89.35,92.53
2021-10-12,35.52792922486921,89.35,92.53
2021-10-13,35.5571838425162,89.72,92.84
2021-10-14,35.58646254917352,89.79,92.9
2021-10-15,35.61576536467666,89.87,92.96
2021-10-16,35.65531095269895,89.94,93.02
2021-10-17,35.69490044974624,89.94,93.02
2021-10-18,35.73453390457246,89.94,93.02
2021-10-19,35.77421136598566,90.24,93.21
2021-10-20,35.813932882848086,90.34,93.27
2021-10-21,35.85369850407625,90.44,93.35
2021-10-22,35.89350827864096,90.54,93.43
2021-10-23,35.93336225556741,90.64,93.51
2021-10-24,35.97326048393522,90.64,93.51
2021-10-25,36.01320301287851,90.64,93.51
2021-10-26,36.05318989158596,90.95,93.75
2021-10-27,36.093221169300854,91.05,93.83
2021-10-28,36.133296895321166,91.15,93.91
2021-10-29,36.173417118999595,91.25,93.99
2021-10-30,36.21358188974365,91.35,94.07
2021-10-31,36.25379125701569,91.35,94.07
2021-11-01,36.294045270333,91.35,94.07
2021-11-02,36.33434397926784,91.65,94.32
2021-11-03,36.37468743344753,91.76,94.4
2021-11-04,36.41507568255446,91.86,94.48
2021-11-05,36.45550877632621,91.96,94.56
2021-11-06,36.49598676455558,92.06,94.64
2021-11-07,36.53650969709066,92.06,94.64
2021-11-08,36.577077623834874,92.06,94.64
2021-11-09,36.617690594747074,92.37,94.88
2021-11-10,36.65834865984157,92.47,94.97
2021-11-11,36.69905186918822,92.57,95.05
2021-11-12,36.73980027291245,92.68,95.13
2021-11-13,36.78059392119537,92.78,95.21
2021-11-14,36.821432864273795,92.78,95.21
2021-11-15,36.86231715244032,92.78,95.21
2021-11-16,36.90461194122865,93.09,95.46
2021-11-17,36.94695525787136,93.2,95.54
2021-11-18,36.98934715804794,93.3,95.62
2021-11-19,37.03178769750178,93.41,95.7
2021-11-20,37.07427693204021,93.52,95.79
2021-11-21,37.11681491753462,93.52,95.79
2021-11-22,37.15940170992048,93.52,95.79
2021-11-23,37.202037365197455,93.52,95.79
2021-11-24,37.24472193942945,93.95,96.23
2021-11-25,37.287455488744705,94.06,96.34
2021-11-26,37.330238069335856,94.16,96.45
2021-11-27,37.373069737460014,94.27,96.56
2021-11-28,37.41595054943884,94.27,96.56
2021-11-29,37.45888056165861,94.27,96.56
2021-11-30,37.5018598305703,94.6,96.89
2021-12-01,37.54488841268966,94.7,97.0
2021-12-02,37.58796636459728,94.81,97.11
2021-12-03,37.63109374293867,94.92,97.22
2021-12-04,37.67427060442433,95.03,97.34
2021-12-05,37.71749700582984,95.03,97.34
2021-12-06,37.760773003995915,95.03,97.34
2021-12-07,37.80409865582848,95.36,97.67
2021-12-08,37.84747401829876,95.47,97.78
2021-12-09,37.89089914844335,95.47,97.78
2021-12-10,37.934374103364284,95.69,98.01
2021-12-11,37.97789894022911,95.8,98.12
2021-12-12,38.02147371627097,95.8,98.12
2021-12-13,38.06509848878868,95.8,98.12
2021-12-14,38.108773315146784,96.13,98.46
2021-12-15,38.152498252775665,96.24,98.57
2021-12-16,38.18290019343863,96.35,98.68
2021-12-17,38.213326359985565,96.42,98.8
2021-12-18,38.24377677172095,96.5,98.91
2021-12-19,38.274251447964645,96.5,98.91
2021-12-20,38.304750408051895,96.5,98.91
2021-12-21,38.33527367133336,96.73,99.2
2021-12-22,38.36582125717512,96.81,99.26
2021-12-23,38.39639318495868,96.89,99.33
2021-12-24,38.426989474081005,96.96,99.39
2021-12-25,38.4576101439545,97.04,99.39
2021-12-26,38.48825521400704,97.04,99.39
2021-12-27,38.51892470368199,97.04,99.39
2021-12-28,38.549618632438204,97.27,99.65
2021-12-29,38.58033701975005,97.35,99.71
2021-12-30,38.611079885107394,97.43,99.77
2021-12-31,38.64184724801565,97.51,99.84
2022-01-01,38.67263912799577,97.58,99.84
2022-01-02,38.70345554458427,97.58,99.84
2022-01-03,38.73429651733322,97.58,99.84
2022-01-04,38.765162065810266,97.82,99.84
2022-01-05,38.79605220959866,97.89,100.16
2022-01-06,38.82696696829726,97.97,100.16
2022-01-07,38.85790636152054,98.05,100.28
2022-01-08,38.88887040889859,98.13,100.28
2022-01-09,38.91985913007716,98.13,100.35
2022-01-10,38.95087254471763,98.13,100.35
2022-01-11,38.98191067249709,98.36,100.54
2022-01-12,39.012973533108266,98.44,100.54
2022-01-13,39.0440611462596,98.52,100.67
2022-01-14,39.07517353167523,98.6,100.67
2022-01-15,39.10631070909502,98.68,100.8
2022-01-16,39.15338742689712,98.68,100.8
2022-01-17,39.20052081630333,98.68,100.8
2022-01-18,39.24771094553572,98.99,100.8
2022-01-19,39.29495788289848,99.11,101.06
2022-01-20,39.34226169677802,99.23,101.06
2022-01-21,39.38962245564308,99.35,101.16
2022-01-22,39.437040228044815,99.47,101.16
2022-01-23,39.484515082616916,99.47,101.19
2022-01-24,39.532047088075686,99.47,101.19
2022-01-25,39.57963631322015,99.83,101.3
2022-01-26,39.62728282693216,99.95,101.3
2022-01-27,39.67498669817649,100.07,101.37
2022-01-28,39.722747996000926,100.19,101.37
2022-01-29,39.77056678953638,100.31,101.44
2022-01-30,39.81844314799699,100.31,101.44
2022-01-31,39.8663771406802,100.31,101.44
2022-02-01,39.91436883696689,100.68,101.44
2022-02-02,39.96241830632145,100.8,101.59
2022-02-03,40.01052561829191,100.92,101.59
2022-02-04,40.058690842509996,101.04,101.66
2022-02-05,40.10691404869129,101.16,101.66
2022-02-06,40.155195306635264,101.16,101.69
2022-02-07,40.203534686225446,101.16,101.69
2022-02-08,40.25193225742947,101.53,101.8
2022-02-09,40.300388090299215,101.65,101.8
2022-02-10,40.348902254970874,101.77,101.87
2022-02-11,40.39747482166508,101.89,101.87
2022-02-12,40.446105860686984,102.02,101.94
2022-02-13,40.494795442426394,102.02,101.94
2022-02-14,40.54354363735784,102.02,101.94
2022-02-15,40.592350516040696,102.39,101.94
2022-02-16,40.647853106740016,102.51,102.09
2022-02-17,40.70343158704748,102.65,102.09
2022-02-18,40.75908606072821,102.79,102.16
2022-02-19,40.81481663168918,102.93,102.16
2022-02-20,40.87062340397948,102.93,102.2
2022-02-21,40.926506481790426,102.93,102.2
2022-02-22,40.98246596945582,103.35,102.46
2022-02-23,41.03850197145213,103.49,102.46
2022-02-24,41.09461459239864,103.64,102.68
2022-02-25,41.15080393705773,103.78,102.68
2022-02-26,41.20707011033498,103.92,102.9
2022-02-27,41.263413217279435,103.92,102.9
2022-02-28,41.31983336308377,103.92,102.9
2022-03-01,41.37633065308448,103.92,102.9
2022-03-02,41.43290519276211,103.92,102.9
2022-03-03,41.4895570877414,104.63,102.9
2022-03-04,41.54628644379155,104.77,103.58
2022-03-05,41.60309336682636,104.92,103.58
2022-03-06,41.65997796290443,104.92,103.69
2022-03-07,41.716940338229406,104.92,103.69
2022-03-08,41.773980599150136,105.35,104.03
2022-03-09,41.83109885216088,105.49,104.03
2022-03-10,41.88829520390151,105.64,104.26
2022-03-11,41.9455697611577,105.78,104.26
2022-03-12,42.00292263086115,105.93,104.49
2022-03-13,42.06035392008976,105.93,104.49
2022-03-14,42.11786373606784,105.93,104.49
2022-03-15,42.17545218616631,106.36,104.49
2022-03-16,42.23798473916331,106.51,104.94
2022-03-17,42.30061000770884,106.66,104.94
2022-03-18,42.36332812927008,106.82,105.17
2022-03-19,42.426139241518015,106.98,105.17
2022-03-20,42.48904348232775,106.98,105.29
2022-03-21,42.552040989778824,106.98,105.29
2022-03-22,42.61513190215549,107.46,105.65
2022-03-23,42.67831635794704,107.62,105.65
2022-03-24,42.7415944958481,107.78,105.9
2022-03-25,42.80496645475893,107.78,105.9
2022-03-26,42.86843237378575,108.1,106.15
2022-03-27,42.931992392241014,108.1,106.15
2022-03-28,42.99564664964374,108.1,106.15
2022-03-29,43.059395285719795,108.58,106.15
2022-03-30,43.123238440402226,108.74,106.64
2022-03-31,43.18717625383155,108.9,106.64
2022-04-01,43.25120886635607,109.06,106.9
2022-04-02,43.31533641853218,109.22,106.9
2022-04-03,43.37955905112468,109.22,107.02
2022-04-04,43.44387690510706,109.22,107.02
2022-04-05,43.508290121661844,109.71,107.4
2022-04-06,43.57279884218088,109.87,107.4
2022-04-07,43.63740320826566,110.04,107.65
2022-04-08,43.70210336172761,110.2,107.65
2022-04-09,43.76689944458843,110.36,107.9
2022-04-10,43.83179159908039,110.36,107.9
2022-04-11,43.89677996764664,110.36,107.9
2022-04-12,43.961864692941525,110.85,107.9
2022-04-13,44.02704591783091,111.02,108.41
2022-04-14,44.09232378539248,111.18,108.41
2022-04-15,44.15769843891606,111.18,108.54
2022-04-16,44.253257342473105,111.18,108.54
2022-04-17,44.349023039055425,111.18,108.54
2022-04-18,44.444995976170816,111.18,108.54
2022-04-19,44.541176602295515,112.24,109.17
2022-04-20,44.63756536687627,112.48,109.17
2022-04-21,44.734162720332435,112.72,109.45
2022-04-22,44.83096911405812,112.97,109.45
2022-04-23,44.92798500042424,113.21,109.74
2022-04-24,45.02521083278068,113.21,109.74
2022-04-25,45.122647065458374,113.21,109.74
2022-04-26,45.22029415377145,113.95,109.74
2022-04-27,45.318152554019356,114.2,110.33
2022-04-28,45.416222723488985,114.44,110.33
2022-04-29,45.51450512045682,114.69,110.63
2022-04-30,45.61300020419107,114.94,110.63
2022-05-01,45.711708434953806,114.94,110.78
2022-05-02,45.810630274003145,114.94,110.78
2022-05-03,45.90976618359537,115.69,111.22
2022-05-04,46.00911662698711,115.94,111.22
2022-05-05,46.10868206843749,116.19,111.52
2022-05-06,46.20846297321031,116.44,111.52
2022-05-07,46.308459807576234,116.69,111.82
2022-05-08,46.40867303881493,116.69,111.82
2022-05-09,46.509103135217295,116.69,111.82
2022-05-10,46.60975056608761,117.45,111.82
2022-05-11,46.71061580174577,117.7,112.42
2022-05-12,46.81169931352943,117.96,112.42
2022-05-13,46.91300157379626,118.21,112.72
2022-05-14,47.01452305592612,118.47,112.72
2022-05-15,47.11626423432329,118.47,112.87
2022-05-16,47.204909237113874,118.47,112.87
2022-05-17,47.293721017484295,119.21,113.33
2022-05-18,47.38269988921152,119.43,113.33
2022-05-19,47.471846166662885,119.43,113.48
2022-05-20,47.56116016479716,119.88,113.48
2022-05-21,47.65064219916568,120.11,113.87
2022-05-22,47.74029258591347,120.11,113.87
2022-05-23,47.83011164178036,120.11,113.87
2022-05-24,47.920099684102084,120.79,113.87
2022-05-25,48.01025703081142,121.01,114.22
2022-05-26,48.1005840004393,121.01,114.22
2022-05-27,48.19108091211596,121.47,114.39
2022-05-28,48.28174808557204,121.7,114.39
2022-05-29,48.372585841139724,121.7,114.48
2022-05-30,48.463594499753874,121.7,114.48
2022-05-31,48.55477438295316,122.39,114.75
2022-06-01,48.64612581288121,122.62,114.75
2022-06-02,48.73764911228772,122.85,114.92
2022-06-03,48.829344604529616,123.08,114.92
2022-06-04,48.92121261357219,123.31,115.1
2022-06-05,49.013253463990246,123.31,115.1
2022-06-06,49.10546748096925,123.31,115.1
2022-06-07,49.197854990306475,124.01,115.1
2022-06-08,49.29041631841214,124.24,115.45
2022-06-09,49.3831517923106,124.47,115.45
2022-06-10,49.47606173964145,124.71,115.63
2022-06-11,49.56914648866073,124.94,115.63
2022-06-12,49.66240636824204,124.94,115.71
2022-06-13,49.75584170787776,124.94,115.71
2022-06-14,49.84945283768015,125.65,115.98
2022-06-15,49.94324008838255,125.89,115.98
2022-06-16,50.0261181528002,126.12,116.16
2022-06-17,50.109133748814706,126.33,116.16
2022-06-18,50.1922871046522,126.33,116.25
2022-06-19,50.27557844891755,126.33,116.25
2022-06-20,50.35900801059497,126.33,116.25
2022-06-21,50.442576019048666,126.33,116.25
2022-06-22,50.52628270402346,127.38,116.95
2022-06-23,50.610128295645424,127.6,116.95
2022-06-24,50.69411302442251,127.81,117.39
2022-06-25,50.7782371212452,128.02,117.39
2022-06-26,50.862500817387094,128.02,117.61
2022-06-27,50.946904344505604,128.02,117.61
2022-06-28,51.03144793464256,128.66,118.28
2022-06-29,51.116131820224844,128.87,118.28
2022-06-30,51.200956234065046,129.08,118.72
2022-07-01,51.285921409362096,129.3,118.72
2022-07-02,51.3710275797019,129.51,119.17
2022-07-03,51.45627497905799,129.51,119.17
2022-07-04,51.54166384179216,129.51,119.17
2022-07-05,51.627194402655114,130.16,119.17
2022-07-06,51.712866896787126,130.38,120.07
2022-07-07,51.79868155971866,130.59,120.07
2022-07-08,51.884638627371025,130.81,120.52
2022-07-09,51.970738336057046,131.03,120.52
2022-07-10,52.05698092248168,131.03,120.75
2022-07-11,52.143366623742686,131.03,120.75
2022-07-12,52.22989567733128,131.68,121.43
2022-07-13,52.31656832113277,131.9,121.43
2022-07-14,52.40338479342724,132.12,121.89
2022-07-15,52.49034533289017,132.34,121.89
2022-07-16,52.5778624408904,132.56,122.35
2022-07-17,52.665525466090145,132.56,122.35
2022-07-18,52.75333465177703,132.56,122.35
2022-07-19,52.841290241644316,133.22,122.35
2022-07-20,52.92939247979156,133.44,123.27
2022-07-21,53.01764161072531,133.66,123.27
2022-07-22,53.1060378793598,133.89,123.77
2022-07-23,53.19458153101758,134.11,123.77
2022-07-24,53.283272811430244,134.11,124.01
2022-07-25,53.37211196673909,134.11,124.01
2022-07-26,53.4610992434958,134.78,124.76
2022-07-27,53.55023488866315,135.01,124.76
2022-07-28,53.63951914961565,135.23,125.26
2022-07-29,53.72895227414028,135.46,125.26
2022-07-30,53.818534510437146,135.68,125.76
2022-07-31,53.90826610712018,135.68,125.76
2022-08-01,53.998147313217814,135.68,125.76
2022-08-02,54.088178378173716,136.36,125.76
2022-08-03,54.17835955184742,136.59,126.77
2022-08-04,54.26869108451507,136.82,126.77
2022-08-05,54.359173226870084,137.05,127.28
2022-08-06,54.44980623002387,137.27,127.28
2022-08-07,54.5405903455065,137.27,127.54
2022-08-08,54.631525825267445,137.27,127.54
2022-08-09,54.72261292167622,137.96,128.31
2022-08-10,54.81385188752315,138.19,128.31
2022-08-11,54.905242976020006,138.42,128.82
2022-08-12,54.99678644080076,138.65,128.82
2022-08-13,55.08848253592226,138.88,129.34
2022-08-14,55.180331515864935,138.88,129.34
2022-08-15,55.27233363553353,138.88,129.34
2022-08-16,55.399767141172,138.88,129.34
2022-08-17,55.52749445199819,139.9,130.38
2022-08-18,55.65551624539665,140.23,130.38
2022-08-19,55.78383320031368,140.55,130.9
2022-08-20,55.91244599726093,140.87,130.9
2022-08-21,56.04135531831902,140.87,131.16
2022-08-22,56.17056184714113,140.87,131.16
2022-08-23,56.30006626895664,141.85,131.89
2022-08-24,56.42986927057478,142.18,131.89
2022-08-25,56.55997154038824,142.5,132.38
2022-08-26,56.69037376837686,142.83,132.38
2022-08-27,56.82107664611125,143.16,132.87
2022-08-28,56.95208086675648,143.16,132.87
2022-08-29,57.08338712507576,143.16,132.87
2022-08-30,57.2149961174341,144.15,132.87
2022-08-31,57.34690854180202,144.49,133.86
2022-09-01,57.47912509775928,144.82,133.86
2022-09-02,57.61164648649852,145.15,134.35
2022-09-03,57.74447341082905,145.49,134.35
2022-09-04,57.877606575180536,145.49,134.6
2022-09-05,58.01104668560674,145.49,134.6
2022-09-06,58.14479444978928,146.5,135.35
2022-09-07,58.27885057704137,146.83,135.35
2022-09-08,58.41321577831159,147.17,135.85
2022-09-09,58.54789076618764,147.51,135.85
2022-09-10,58.68287625490016,147.85,136.36
2022-09-11,58.81817296032645,147.85,136.36
2022-09-12,58.953781599994336,147.85,136.36
2022-09-13,59.089702893085935,148.88,136.36
2022-09-14,59.22593756044148,149.22,137.37
2022-09-15,59.36248632456314,149.56,137.37
2022-09-16,59.49651692640129,149.91,137.88
2022-09-17,59.630850147003265,150.25,137.88
2022-09-18,59.765486669631805,150.25,138.13
2022-09-19,59.90042717909234,150.25,138.13
2022-09-20,60.03567236173648,151.27,138.9
2022-09-21,60.171222905465505,151.61,138.9
2022-09-22,60.30707949973386,151.95,139.49
2022-09-23,60.44324283555266,152.3,139.49
2022-09-24,60.57971360549321,152.64,140.09
2022-09-25,60.716492503690525,152.64,140.09
2022-09-26,60.85358022584686,152.64,140.09
2022-09-27,60.99097746923526,153.68,140.09
2022-09-28,61.12868493270308,154.02,141.29
2022-09-29,61.26670331667556,154.37,141.29
2022-09-30,61.405033323159394,154.72,141.89
2022-10-01,61.543675655746284,155.07,141.89
2022-10-02,61.68263101961652,155.07,142.19
2022-10-03,61.821900121542576,155.07,142.19
2022-10-04,61.9614836698927,156.12,143.11
2022-10-05,62.10138237463452,156.47,143.11
2022-10-06,62.24159694733865,156.83,143.72
2022-10-07,62.38212810118231,157.18,143.72
2022-10-08,62.52297655095296,157.18,144.02
2022-10-09,62.66414301305193,157.18,144.02
2022-10-10,62.80562820549805,157.18,144.02
2022-10-11,62.947432847931346,157.18,144.02
2022-10-12,63.089557661616645,158.96,145.57
2022-10-13,63.232003369447284,159.32,145.57
2022-10-14,63.37477069594877,159.68,146.19
2022-10-15,63.517860367282466,160.04,146.19
2022-10-16,63.641233204385856,160.04,146.5
2022-10-17,63.76484567262366,160.04,146.5
2022-10-18,63.88869823743933,161.03,147.44
2022-10-19,64.01279136518038,161.34,147.44
2022-10-20,64.13712552310012,161.65,148.07
2022-10-21,64.26170117935943,161.97,148.07
2022-10-22,64.38651880302851,162.28,148.7
2022-10-23,64.51157886408863,162.28,148.7
2022-10-24,64.63688183343395,162.28,148.7
2022-10-25,64.76242818287325,163.23,148.7
2022-10-26,64.88821838513172,163.55,149.97
2022-10-27,65.01425291385274,163.86,149.97
2022-10-28,65.14053224359967,164.18,150.6
2022-10-29,65.26705684985761,164.5,150.6
2022-10-30,65.39382720903525,164.5,150.92
2022-10-31,65.52084379846659,164.5,150.92
2022-11-01,65.64810709641276,165.46,151.89
2022-11-02,65.77561758206387,165.78,151.89
2022-11-03,65.90337573554076,166.1,152.53
2022-11-04,66.03138203789682,166.43,152.53
2022-11-05,66.15963697111981,166.75,153.18
2022-11-06,66.28814101813367,166.75,153.18
2022-11-07,66.41689466280035,166.75,153.18
2022-11-08,66.5458983899216,167.72,153.18
2022-11-09,66.67515268524083,168.05,154.49
2022-11-10,66.80465803544493,168.38,154.49
2022-11-11,66.93441492816608,168.7,155.14
2022-11-12,67.06442385198362,169.03,155.14
2022-11-13,67.19468529642587,169.03,155.47
2022-11-14,67.32519975197198,169.03,155.47
2022-11-15,67.45596771005376,170.02,156.47
2022-11-16,67.59348198832399,170.35,156.47
2022-11-17,67.73127660023066,170.7,157.13
2022-11-18,67.86935211725587,171.04,157.13
2022-11-19,68.00770911204674,171.39,157.8
2022-11-20,68.14634815841774,171.39,157.8
2022-11-21,68.28526983135313,171.39,157.8
2022-11-22,68.42447470700932,171.39,157.8
2022-11-23,68.56396336271727,172.79,159.14
2022-11-24,68.70373637698485,173.15,159.14
2022-11-25,68.84379432949927,173.5,159.8
2022-11-26,68.9841378011295,173.85,159.8
2022-11-27,69.12476737392863,173.85,160.14
2022-11-28,69.26568363113633,173.85,160.14
2022-11-29,69.40688715718122,174.92,161.15
2022-11-30,69.54837853768335,175.28,161.15
2022-12-01,69.6901583594566,175.63,161.83
2022-12-02,69.83222721051114,175.99,161.83
2022-12-03,69.97458568005578,176.35,162.51
2022-12-04,70.11723435850054,176.35,162.51
2022-12-05,70.26017383745899,176.35,162.51
2022-12-06,70.4034047097508,177.43,162.51
2022-12-07,70.54692756940412,177.79,163.88
2022-12-08,70.69074301165806,178.15,163.88
